aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.household.members.relationship	string	false	false	Relationship
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.household.members.employment	boolean	false	false	Employed?
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.household.members.welfare	boolean	false	false	On welfare aid?
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.household.members.lives-at-home	boolean	false	false	Lives at home?
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.demographics	group	false	false	Demographics
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.demographics.income	choice	false	false	Household income (USD)
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.demographics.fatherEd	choice	false	false	Education level (father)
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.demographics.motherEd	choice	false	false	Education level (mother)
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.referral	group	false	false	Referral & insurance
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.referral.pcp	string	false	false	Primary care physician
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.referral.pcpAddress	text	false	false	PCP address
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.referral.pcpPhone	string	false	false	PCP phone
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.referral.allowExchange	boolean	false	false	May we exchange information with your treating physicians to coordinate your care?
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.referral.referredBy	string	false	false	By whom were you referred?
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.referral.insurance	choice	false	false	Insurance type
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.referral.reason	text	false	false	Reason(s) for seeking treatment at this time (include when the problem started)
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.referral.otherClinicians	text	false	false	Other health care professionals currently treating your child
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.referral.allergies	text	false	false	Current allergies or other health problems for your child
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory	group	false	false	Past (P) and current (C) problems
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.depression	choice	false	false	Depression
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.anxiety	choice	false	false	Anxiety
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.stress	choice	false	false	Stress
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.grief-loss	choice	false	false	Grief/Loss
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.ld-adhd	choice	false	false	LD/ADHD
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.anger	choice	false	false	Anger
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.obsessions-compulsions	choice	false	false	Obsessions/Compulsions
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.trauma	choice	false	false	Trauma
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.chronic-illness	choice	false	false	Chronic Illness
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.chronic-pain	choice	false	false	Chronic Pain
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.loneliness	choice	false	false	Loneliness
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.eating-or-weight-problem	choice	false	false	Eating or Weight Problem
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.abuse-victimization	choice	false	false	Abuse/Victimization
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.domestic-violence	choice	false	false	Domestic Violence
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.manic-episodes	choice	false	false	Manic Episodes
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.legal-matters	choice	false	false	Legal Matters
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.relationship-issues	choice	false	false	Relationship Issues
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.sexuality-sexual-issues	choice	false	false	Sexuality/Sexual Issues
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.family-conflict	choice	false	false	Family Conflict
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.behavioral-problems	choice	false	false	Behavioral Problems
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.schizophrenia-psychosis	choice	false	false	Schizophrenia/Psychosis
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.phobias-fears	choice	false	false	Phobias/Fears
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.eliminating-a-drug-alcohol-habit	choice	false	false	Eliminating a Drug/Alcohol Habit
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.eliminating-another-habit-e-g-over-spending-gambling	choice	false	false	Eliminating Another Habit (e.g., over-spending, gambling)
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.problemHistory.other	text	false	false	Other problems (please explain)
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.impact	group	false	false	How are the problems affecting these areas of you and your child's life?
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.impact.q1	choice	false	false	Relationships with peers
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.impact.q2	choice	false	false	Family
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.impact.q3	choice	false	false	Job/School Performance
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.impact.q4	choice	false	false	Friendships
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.impact.q5	choice	false	false	Financial situation
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.impact.q6	choice	false	false	Physical health
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.priorTx	group	false	false	Prior mental health or substance abuse treatment
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.priorTx.episodes	group	false	false	Treatment episode
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.priorTx.episodes.type	string	false	false	Type of treatment
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.priorTx.episodes.provider	string	false	false	Provider name
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.priorTx.episodes.phone	string	false	false	Phone number
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.priorTx.episodes.first	date	false	false	First seen
aacap-cap-intake-1	AACAP Child & Adolescent Psychiatry — New Patient Intake Form (Form 1)	capi1.priorTx.episodes.last	date	false	false	Last seen
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.preamble	display	false	false	TICK any problems listed below that you have noticed in your child since the medication was started. These effects may not be related to the medication, so please contact your clinician before changin
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.visual	open-choice	false	false	Visual
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.hearing	open-choice	false	false	Hearing
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.nose	open-choice	false	false	Nose
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.mouth-lips	open-choice	false	false	Mouth/Lips
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.head	open-choice	false	false	Head
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.throat	open-choice	false	false	Throat
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.chest	open-choice	false	false	Chest
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.breast	open-choice	false	false	Breast
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.heart	open-choice	false	false	Heart
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.stomach	open-choice	false	false	Stomach
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.appetite	open-choice	false	false	Appetite
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.urination	open-choice	false	false	Urination
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.bowels	open-choice	false	false	Bowels
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.menstrual	open-choice	false	false	Menstrual
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.genital	open-choice	false	false	Genital
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.msk	open-choice	false	false	Muscles, bones, joints
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.movement	open-choice	false	false	Movement
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.sleep	open-choice	false	false	Sleep
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.energy	open-choice	false	false	Energy
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.skin-hair	open-choice	false	false	Skin / Hair
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.strange	open-choice	false	false	Strange experiences/thoughts
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.thinking	open-choice	false	false	Thinking
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.mood	open-choice	false	false	Mood changes
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.accident	open-choice	false	false	Accident / injury
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.illness	open-choice	false	false	Illness
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.medical-procedure	text	false	false	Medical or surgical procedure (describe)
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.medications	text	false	false	Medicine(s) (names/doses of all medications currently taking)
aacap-medication-side-effects	AACAP Evaluation of Possible Medication Side Effects	medse.other	text	false	false	Any other side effects (please describe)
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.header	group	false	false	Patient & medication
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.header.name	string	false	false	Name
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.header.startDate	date	false	false	Start date
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.header.weight	quantity	false	false	Weight
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.header.height	quantity	false	false	Height
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.header.medication	string	false	false	Medication name
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.header.completer	string	false	false	Completer's name
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.header.relationship	string	false	false	Relationship to patient
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.scale	display	false	false	0 = not present · 1 = a little · 2 = a moderate amount · 3 = a severe amount
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0	group	false	false	Baseline
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.date	date	false	false	Date
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.dose	string	false	false	Dose
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.symptoms	group	false	false	Symptoms
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.symptoms.s1	choice	false	false	Hyperactivity
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.symptoms.s2	choice	false	false	Impulsivity
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.symptoms.s3	choice	false	false	Inattention
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.symptoms.s4	choice	false	false	Aggression
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.symptoms.s5	choice	false	false	Hallucinations
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.symptoms.s6	choice	false	false	Delusions
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.symptoms.s7	choice	false	false	Disorganized thoughts
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.symptoms.s8	choice	false	false	Low mood
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.symptoms.s9	choice	false	false	Anxiety
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.symptoms.s10	choice	false	false	Tics (uncontrolled motor movements or vocalizations)
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.symptoms.s11	choice	false	false	Disruptive behaviors
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.symptoms.s12	choice	false	false	Trouble falling or staying asleep
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.symptoms.s13	choice	false	false	Feeling overly excited or happy
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.side-effects	group	false	false	Possible side effects
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.side-effects.s1	choice	false	false	Nervousness
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.side-effects.s2	choice	false	false	Insomnia
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.side-effects.s3	choice	false	false	Headaches
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.side-effects.s4	choice	false	false	Feeling dizzy or lightheaded
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.side-effects.s5	choice	false	false	Feeling nauseated or vomiting
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.side-effects.s6	choice	false	false	Tics
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.side-effects.s7	choice	false	false	Racing heart beat
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.side-effects.s8	choice	false	false	Skin rash
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.side-effects.s9	choice	false	false	Feeling of sensitivity
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.side-effects.s10	choice	false	false	Mood changes
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.side-effects.s11	choice	false	false	Dizziness
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.side-effects.s12	choice	false	false	Strange thoughts
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.side-effects.s13	choice	false	false	Unusual behavior
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.side-effects.s14	choice	false	false	Appetite loss
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.side-effects.s15	choice	false	false	Weight loss
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit0.missed-doses	integer	false	false	Approximate # of missed doses of stimulant in the past week
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1	group	false	false	Visit 1
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.date	date	false	false	Date
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.dose	string	false	false	Dose
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.symptoms	group	false	false	Symptoms
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.symptoms.s1	choice	false	false	Hyperactivity
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.symptoms.s2	choice	false	false	Impulsivity
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.symptoms.s3	choice	false	false	Inattention
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.symptoms.s4	choice	false	false	Aggression
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.symptoms.s5	choice	false	false	Hallucinations
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.symptoms.s6	choice	false	false	Delusions
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.symptoms.s7	choice	false	false	Disorganized thoughts
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.symptoms.s8	choice	false	false	Low mood
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.symptoms.s9	choice	false	false	Anxiety
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.symptoms.s10	choice	false	false	Tics (uncontrolled motor movements or vocalizations)
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.symptoms.s11	choice	false	false	Disruptive behaviors
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.symptoms.s12	choice	false	false	Trouble falling or staying asleep
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.symptoms.s13	choice	false	false	Feeling overly excited or happy
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.side-effects	group	false	false	Possible side effects
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.side-effects.s1	choice	false	false	Nervousness
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.side-effects.s2	choice	false	false	Insomnia
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.side-effects.s3	choice	false	false	Headaches
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.side-effects.s4	choice	false	false	Feeling dizzy or lightheaded
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.side-effects.s5	choice	false	false	Feeling nauseated or vomiting
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.side-effects.s6	choice	false	false	Tics
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.side-effects.s7	choice	false	false	Racing heart beat
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.side-effects.s8	choice	false	false	Skin rash
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.side-effects.s9	choice	false	false	Feeling of sensitivity
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.side-effects.s10	choice	false	false	Mood changes
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.side-effects.s11	choice	false	false	Dizziness
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.side-effects.s12	choice	false	false	Strange thoughts
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.side-effects.s13	choice	false	false	Unusual behavior
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.side-effects.s14	choice	false	false	Appetite loss
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.side-effects.s15	choice	false	false	Weight loss
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit1.missed-doses	integer	false	false	Approximate # of missed doses of stimulant in the past week
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit2	group	false	false	Visit 2
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit2.date	date	false	false	Date
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit2.dose	string	false	false	Dose
aacap-stimulant-monitoring	AACAP Stimulant Monitoring Form for Children and Adolescents	stim.visit2.symptoms	group	false	false	Symptoms
